 0.529893 -0.229226   1.14829	16	0.0492445	0.0707643	0.0189988	0.00593994	0.0883097	0.0211358	0.0149199	0.0193551	0.0411267	0.0133166	0.422693	0.00803865	0.044354	0.00993941	0.161373	0.0104903	
 0.528159 -0.232503   1.14782	19	1.76285e-14	1.76691e-14	1.77656e-14	1.79397e-14	1.82226e-14	1.866e-14	1.93213e-14	2.03145e-14	2.1815e-14	2.41222e-14	2.77834e-14	3.39007e-14	4.50401e-14	6.88346e-14	1.43056e-13	1	
 0.526974 -0.233972   1.14799	22	0.0492445	0.0707644	0.0189988	0.00593994	0.0883098	0.0211359	0.0149199	0.0193551	0.0411266	0.0133166	0.422693	0.00803865	0.044354	0.00993941	0.161373	0.0104903	
 0.527835 -0.233001   1.14926	23	0.0492445	0.0707643	0.0189988	0.00593994	0.0883097	0.0211358	0.0149199	0.0193551	0.0411267	0.0133166	0.422693	0.00803865	0.044354	0.00993941	0.161373	0.0104903	
  0.52805 -0.233073   1.14984	24	0.0493817	0.0719722	0.0194039	0.00600183	0.0867465	0.0211106	0.0152068	0.0199799	0.0424882	0.0134863	0.422683	0.00814436	0.0458863	0.0100993	0.156736	0.0106734	
 0.530591 -0.232114   1.15304	28	0.0492353	0.0706924	0.0190293	0.0059362	0.0881903	0.0211078	0.0149162	0.0193787	0.0412104	0.0133064	0.422577	0.00802832	0.0444329	0.00993365	0.161534	0.0104907	
 0.530591 -0.232114   1.15304	28	0.0492445	0.0707643	0.0189988	0.00593994	0.0883097	0.0211358	0.0149199	0.0193551	0.0411267	0.0133166	0.422693	0.00803865	0.044354	0.00993941	0.161373	0.0104903	
 0.529949 -0.232334   1.15477	32	0.0493817	0.0719722	0.0194039	0.00600183	0.0867465	0.0211106	0.0152068	0.0199799	0.0424882	0.0134863	0.422683	0.00814436	0.0458863	0.0100993	0.156736	0.0106734	
 0.529753 -0.232935   1.15464	33	0.0492445	0.0707643	0.0189988	0.00593994	0.0883097	0.0211358	0.0149199	0.0193551	0.0411267	0.0133166	0.422693	0.00803865	0.044354	0.00993941	0.161373	0.0104903	
 0.530004 -0.233022   1.15493	34	0.0492298	0.0707112	0.0189968	0.00593435	0.0879484	0.021126	0.0149205	0.0193559	0.041079	0.0133238	0.422599	0.00802927	0.0442901	0.00994497	0.162029	0.0104814	
 0.530623 -0.232471   1.15418	36	0.0492445	0.0707647	0.0189988	0.00593995	0.0883096	0.0211358	0.0149199	0.0193551	0.0411267	0.0133166	0.422693	0.00803865	0.0443539	0.00993941	0.161373	0.0104903	
 0.539176 -0.230678   1.14705	60	0.0466697	0.0462738	0.0233938	0.00500332	0.0340801	0.015065	0.0262492	0.054567	0.143317	0.0488295	0.370245	0.0119771	0.0406551	0.0167496	0.105113	0.0118118	
 0.541624 -0.230317   1.14633	64	0.0428604	0.0871734	0.0165508	0.00361439	0.0310152	0.00957583	0.0210211	0.0389753	0.157474	0.0158274	0.310059	0.0147152	0.0385648	0.013215	0.187703	0.0116547	
 0.541979 -0.231484   1.14404	71	0.0424644	0.0479148	0.0549761	0.00362078	0.0257909	0.0125473	0.0254926	0.0382266	0.118112	0.0198702	0.291112	0.017368	0.028117	0.0112716	0.248228	0.0148877	
 0.541979 -0.231484   1.14404	71	0.045601	0.0637022	0.0259784	0.00448747	0.030271	0.0201921	0.0300304	0.0316271	0.205622	0.0453113	0.354508	0.00880535	0.0323321	0.0150409	0.0769433	0.00954661	
 0.541979 -0.231484   1.14404	71	0.0424885	0.0633664	0.0216955	0.00384275	0.0132639	0.0995048	0.0254248	0.0734136	0.404289	0.0269394	0.112018	0.0110507	0.01933	0.0174023	0.0476357	0.0183347	
