0.0619794 -0.303573   1.19245	15	0.0431364	0.101647	0.043744	0.00350546	0.0420742	0.0195995	0.0131544	0.0414782	0.0289848	0.011749	0.319631	0.0079474	0.0430525	0.00753191	0.262375	0.0103897	
0.0519285 -0.327622   1.16513	34	0.0461655	0.0718096	0.0175037	0.00472471	0.0301926	0.0360638	0.0175832	0.0188148	0.522578	0.0221518	0.112355	0.00734815	0.0232947	0.00893001	0.0521454	0.00833831	
0.0520532 -0.329036   1.16462	37	0.047293	0.0868911	0.0280345	0.00557615	0.0190533	0.0537019	0.0318232	0.0317856	0.537992	0.037165	0.0401047	0.0108306	0.0148135	0.0148235	0.0278312	0.0122811	
0.0520532 -0.329036   1.16462	37	0.042944	0.0750939	0.0131617	0.00544272	0.0108729	0.14949	0.0465741	0.0525138	0.260425	0.257479	0.025689	0.01261	0.00635072	0.0168412	0.0105533	0.0139583	
0.0520532 -0.329036   1.16462	37	0.0459309	0.0891987	0.0217899	0.00476515	0.0277033	0.0724632	0.0160342	0.0264964	0.505866	0.0291291	0.0609719	0.00852455	0.0202672	0.0108101	0.0493418	0.0107079	
0.0520532 -0.329036   1.16462	37	0.0428758	0.137925	0.0154821	0.00321787	0.0133133	0.102744	0.0181977	0.0500681	0.256288	0.100951	0.199111	0.00700135	0.0153679	0.00641422	0.0242112	0.00683075	
0.0769214 -0.330151   1.16722	68	0.0420121	0.0265775	0.0804762	0.0543668	0.00812825	0.0755259	0.0415814	0.298106	0.126952	0.0306244	0.014333	0.0483554	0.00957552	0.0270572	0.0250612	0.0912675	
0.0766475 -0.330653    1.1666	69	0.0449057	0.023553	0.0461891	0.073811	0.00700194	0.022527	0.0570662	0.462672	0.0931852	0.0571799	0.0109163	0.0235856	0.0101525	0.0232475	0.0139647	0.0300419	
0.0773026 -0.330343   1.16625	73	0.0430709	0.048449	0.0906793	0.0154776	0.00845595	0.0505707	0.0323028	0.114815	0.416885	0.0323028	0.0148353	0.0227002	0.00936088	0.0321778	0.0203123	0.0476044	
0.0777928 -0.330151   1.16666	74	0.0435812	0.0234288	0.0448991	0.0364322	0.00837944	0.0307004	0.0576989	0.424183	0.0941854	0.100113	0.0219726	0.0201021	0.0121504	0.0143431	0.0357852	0.0320448	
0.0770121 -0.330438    1.1655	81	0.0416588	0.117667	0.0606675	0.0404191	0.0111899	0.139824	0.0607344	0.254332	0.0599637	0.0230768	0.0129221	0.0354945	0.00801157	0.0317094	0.0197866	0.0825417	
0.0770121 -0.330438    1.1655	81	0.0420419	0.0112994	0.0561102	0.15923	0.00687936	0.0138964	0.0437756	0.368248	0.0170125	0.0142949	0.00954384	0.0767035	0.00834708	0.0239882	0.0131546	0.135475	
0.0770121 -0.330438    1.1655	81	0.0385569	0.00976122	0.049995	0.0553805	0.00497359	0.0211348	0.0160059	0.211081	0.0342895	0.0363036	0.0050305	0.0367999	0.0135488	0.0362911	0.00547277	0.425374	
0.0772381 -0.327899   1.16574	86	0.0407214	0.0221196	0.065262	0.10393	0.00665066	0.0143306	0.023402	0.318778	0.0222543	0.0136751	0.0129961	0.0678544	0.0226064	0.0380242	0.0362093	0.191186	
0.0776021 -0.327455   1.16613	87	0.0440165	0.00927875	0.0667754	0.0905978	0.00589109	0.011862	0.0347164	0.465674	0.0239433	0.0264983	0.00893061	0.0759616	0.00861855	0.032621	0.00978039	0.084834	
0.0775943 -0.326173   1.16849	94	0.042878	0.00780548	0.165102	0.0708082	0.00538416	0.0114006	0.0269766	0.418657	0.0123339	0.0214697	0.00542586	0.0414198	0.0104718	0.0355713	0.0118858	0.112409	
0.0782933 -0.326368   1.16825	107	0.043195	0.0252551	0.07706	0.0264452	0.00959644	0.0207153	0.0421036	0.421163	0.0213047	0.032024	0.00893436	0.0689703	0.0192462	0.0251154	0.0191054	0.139766	
0.0785206 -0.326214   1.16921	111	0.0407362	0.0207124	0.112142	0.0679724	0.00941248	0.043917	0.01447	0.333003	0.010806	0.0118663	0.00857463	0.0636075	0.00970077	0.0255994	0.0150609	0.212419	
0.0788536 -0.326697   1.16883	119	0.0444061	0.0123123	0.0419175	0.0358928	0.00716142	0.0137718	0.104776	0.480263	0.0230612	0.0236424	0.0112245	0.0399706	0.0131492	0.0258564	0.0230909	0.0995042	
0.0782424 -0.324577      1.17	126	0.0394255	0.0146596	0.0537728	0.0680647	0.00504018	0.0968282	0.0372174	0.233326	0.0801284	0.0272586	0.00350755	0.0386205	0.00614479	0.0303471	0.0122664	0.253393	
0.0782424 -0.324577      1.17	126	0.0410958	0.0215269	0.0627104	0.0157637	0.00571295	0.0257934	0.0438165	0.185401	0.233761	0.117305	0.00572307	0.0887952	0.0089279	0.0355873	0.0129741	0.0951065	
0.0779549 -0.324814   1.16972	127	0.0444354	0.0287372	0.0222019	0.0082287	0.00691357	0.0658632	0.0324169	0.153702	0.471502	0.0455684	0.00814849	0.0249425	0.0102894	0.0273771	0.0113977	0.0382754	
 0.077715 -0.325013   1.16949	128	0.038766	0.0112028	0.0844788	0.0465705	0.00352269	0.037396	0.0441738	0.156388	0.108817	0.0392161	0.00371225	0.0248463	0.00754377	0.119532	0.00680931	0.267026	
 0.077715 -0.325013   1.16949	128	0.0399152	0.0102269	0.142795	0.028124	0.00540655	0.0234786	0.027584	0.262785	0.108593	0.032278	0.00550547	0.0273126	0.0100347	0.0553138	0.0154739	0.205174	
0.0768158 -0.326022   1.16832	140	0.0425973	0.0202519	0.113103	0.0384763	0.00858771	0.0341288	0.035971	0.167701	0.342025	0.044359	0.00636922	0.0228935	0.0164225	0.029907	0.0121775	0.0650288	
0.0767068 -0.326304   1.16799	141	0.0448332	0.0142903	0.0180855	0.0429417	0.00770557	0.0530653	0.0302676	0.473606	0.128765	0.0693072	0.00856292	0.0292519	0.00947064	0.018019	0.0109145	0.0409141	
0.0767068 -0.326304   1.16799	141	0.0421707	0.0352705	0.120527	0.030942	0.00573486	0.0214792	0.0199009	0.337514	0.165711	0.0619465	0.00579946	0.0261309	0.00961627	0.0308127	0.0172372	0.0692071	
0.0758723 -0.326224   1.16849	148	0.0441785	0.0233178	0.0532897	0.0155606	0.00571499	0.0296826	0.0487639	0.43787	0.166607	0.0770679	0.0111848	0.0233527	0.00866406	0.0171203	0.0144763	0.023149	
0.0767865  -0.32625    1.1691	153	0.0440089	0.016245	0.0382537	0.052939	0.00632131	0.0542987	0.0543459	0.438772	0.0831292	0.10807	0.0127497	0.0143623	0.00843687	0.0158861	0.0123737	0.0398069	
0.0775503 -0.326022   1.17016	159	0.0463447	0.0216251	0.0394885	0.0161656	0.00837567	0.0427701	0.0433813	0.49519	0.0676704	0.0887171	0.0144916	0.0352242	0.015635	0.023659	0.00989799	0.0313633	
0.0775354 -0.326029   1.17018	159	0.0438545	0.021339	0.0254695	0.0264894	0.00562625	0.0642626	0.0403397	0.141378	0.137069	0.420851	0.0080898	0.0123349	0.0068198	0.0128994	0.0059188	0.0272574	
0.0770755 -0.326442   1.16955	165	0.0444099	0.0332812	0.0587146	0.0111909	0.00790388	0.0275996	0.0276304	0.142676	0.48006	0.0496377	0.0110394	0.0247236	0.0120722	0.024808	0.0112814	0.0329716	
0.0773626 -0.326326   1.16962	170	0.0444772	0.0312565	0.0431855	0.0318817	0.00650367	0.0531356	0.0515634	0.35666	0.0693328	0.183856	0.009107	0.0238033	0.00762505	0.0280032	0.00723084	0.0523787	
0.0773626 -0.326326   1.16962	170	0.0437255	0.025617	0.0665068	0.0670752	0.00688355	0.0202208	0.0477724	0.422634	0.0444385	0.0863873	0.0139628	0.0439234	0.00774504	0.0362062	0.00900114	0.0579002	
0.0774083 -0.326453   1.16974	172	0.0426408	0.0189788	0.0163445	0.0419823	0.0050923	0.0108321	0.0213211	0.422787	0.0593705	0.0643779	0.00699145	0.0684756	0.00703019	0.0330328	0.00767296	0.17307	
0.0772463 -0.326349   1.16999	173	0.0435419	0.018211	0.0291139	0.157759	0.00613269	0.00793213	0.0361955	0.454209	0.0205303	0.0512891	0.0104036	0.0389122	0.0125587	0.0334664	0.010384	0.06936	
 0.077401 -0.327104   1.16905	178	0.0445153	0.00948201	0.0238419	0.100122	0.0065818	0.0111759	0.0857794	0.474376	0.0161958	0.0467249	0.00834659	0.0415734	0.0121651	0.0321759	0.00811085	0.0788331	
0.0773223 -0.327515   1.16833	182	0.0401065	0.0792178	0.0195576	0.27574	0.00422734	0.0314234	0.043582	0.276592	0.0185916	0.0479238	0.00564422	0.0802959	0.00546561	0.0183811	0.00461967	0.0486313	
0.0774442 -0.327247   1.16844	186	0.0441355	0.0289118	0.0157299	0.0952014	0.00623677	0.0192909	0.0333819	0.460832	0.0507725	0.0429955	0.0111461	0.0474947	0.00907252	0.0289306	0.0102509	0.095617	
0.0773436 -0.326892    1.1686	187	0.0425108	0.00939865	0.0816855	0.113873	0.00538421	0.0138842	0.0600998	0.330778	0.0270453	0.083385	0.00929559	0.0417302	0.00909868	0.074074	0.006505	0.0912518	
 0.077169 -0.327169   1.16835	188	0.0440156	0.0179273	0.036305	0.132049	0.00539251	0.0250703	0.0936914	0.417518	0.0377533	0.106433	0.0126341	0.011885	0.00750975	0.0169803	0.0058626	0.028973	
 0.076961 -0.326851   1.16869	195	0.042491	0.0285509	0.0156856	0.291685	0.0054566	0.009807	0.0480544	0.272632	0.0166918	0.0325935	0.00773248	0.0695317	0.00941037	0.0393991	0.00892976	0.101349	
0.0768977 -0.326724   1.16888	196	0.0415783	0.0347368	0.034342	0.194672	0.00652635	0.0353295	0.100361	0.323041	0.0297653	0.0692919	0.0131427	0.032447	0.00764755	0.0151055	0.00695884	0.0550538	
0.0769818 -0.326465   1.16893	211	0.0391738	0.0456405	0.0212521	0.239264	0.00742185	0.0318615	0.0331687	0.204789	0.0242053	0.0283313	0.00975162	0.0540997	0.0086463	0.0327865	0.00768515	0.211923	
0.0770256 -0.326302   1.16878	213	0.0426674	0.0248301	0.0141122	0.182091	0.008582	0.0558928	0.0863656	0.391434	0.0214529	0.0455813	0.0189438	0.029505	0.0079279	0.0216273	0.00885427	0.0401324	
0.0770499 -0.326537   1.16877	215	0.0407083	0.079932	0.0269833	0.103335	0.00750428	0.107984	0.102806	0.219342	0.0490087	0.061416	0.0142515	0.0599484	0.00459843	0.0182885	0.00466519	0.0992288	
 0.077711 -0.326483   1.16978	224	0.0435704	0.0623511	0.0363036	0.0409141	0.00577937	0.0528927	0.0613548	0.386798	0.0609266	0.101922	0.00834735	0.0333811	0.00602282	0.0374228	0.00539612	0.0566179	
0.0778382 -0.326515   1.16985	225	0.0400155	0.057236	0.012171	0.0948878	0.0070074	0.0307671	0.0225298	0.315503	0.0128852	0.127559	0.0216491	0.0201549	0.00620879	0.0165252	0.00594333	0.208956	
0.0778382 -0.326515   1.16985	225	0.0445229	0.0371587	0.0165471	0.0807967	0.00855064	0.0609744	0.0697925	0.452962	0.0208447	0.0377277	0.0131163	0.0536969	0.0108726	0.0220914	0.023631	0.0467149	
0.0778382 -0.326515   1.16985	225	0.0401163	0.0206867	0.0182385	0.292377	0.00461158	0.0258301	0.0354244	0.27283	0.0147396	0.121553	0.0162551	0.0227761	0.00511734	0.023955	0.00790063	0.0775879	
0.0778699 -0.326449   1.16982	226	0.041539	0.028391	0.0157932	0.0825975	0.0112161	0.0288972	0.0566415	0.163306	0.0289173	0.246841	0.0183586	0.0525263	0.00842348	0.02661	0.0248606	0.165081	
0.0782279 -0.326257   1.17027	228	0.0420767	0.218119	0.0152815	0.0144296	0.0123232	0.0167181	0.0416583	0.30459	0.0945015	0.079463	0.0357608	0.0295025	0.0110291	0.022926	0.0140651	0.0475562	
0.0782279 -0.326257   1.17027	228	0.0449614	0.0390974	0.0191904	0.0384489	0.0163852	0.0340214	0.0530454	0.476645	0.0258434	0.114182	0.0223669	0.0186517	0.00849872	0.0212665	0.0224283	0.0449677	
0.0782279 -0.326257   1.17027	228	0.0427434	0.134635	0.0141652	0.0659173	0.0166232	0.0780877	0.0489544	0.24402	0.0353446	0.062225	0.0648712	0.0566676	0.00740513	0.0784824	0.00737218	0.0424861	
0.0785814 -0.326105   1.17061	230	0.0409098	0.288634	0.012041	0.0742162	0.0085153	0.0236715	0.0669967	0.0482127	0.0279307	0.0399235	0.0361321	0.0696832	0.00981342	0.084185	0.0106299	0.158505	
0.0785814 -0.326105   1.17061	230	0.0451932	0.0338335	0.0440856	0.0122853	0.0292366	0.0129929	0.0484028	0.450349	0.0528449	0.0196891	0.0866593	0.0144254	0.0581029	0.0178565	0.0387739	0.0352689	
0.0776918 -0.325628   1.17242	238	0.0433884	0.017406	0.0222113	0.0136637	0.0092682	0.00793323	0.10117	0.385294	0.17255	0.0236254	0.0844634	0.0205522	0.0367928	0.0115881	0.0312376	0.0188561	
0.0776918 -0.325628   1.17242	238	0.0429733	0.0641168	0.0625754	0.0134094	0.0190466	0.0103307	0.0509808	0.390221	0.0871421	0.0306136	0.0691386	0.0212185	0.0635163	0.0155189	0.0256159	0.0335821	
 0.077665 -0.325582   1.17273	239	0.0432707	0.0341184	0.03992	0.0114906	0.0910051	0.0251356	0.050248	0.389216	0.0202183	0.01876	0.114701	0.0197053	0.0230566	0.0313357	0.0143609	0.0734575	
 0.077665 -0.325582   1.17273	239	0.0442246	0.0639719	0.0143478	0.00736329	0.0332597	0.0142529	0.0448128	0.419641	0.0669284	0.0229179	0.108697	0.0190056	0.074325	0.0110301	0.0329538	0.0222675	
 0.077665 -0.325582   1.17273	239	0.0410785	0.0712359	0.0148325	0.182994	0.0159316	0.0141028	0.0388976	0.33932	0.0249766	0.0166197	0.0112336	0.0326361	0.028545	0.0733211	0.0195519	0.0747232	
 0.077665 -0.325582   1.17273	239	0.0414702	0.171946	0.0114062	0.0028606	0.0466294	0.22818	0.0193666	0.0230071	0.195771	0.105151	0.0858667	0.00964346	0.0134241	0.00948374	0.0258103	0.00998281	
